Apellido,Nombre,Documento,Propuesta,Plan,Estado Inscr.,Calidad,Regular,Locación
Rubio,Adolfo,31003861,W,2019,Aceptado,Activo,S,Bernal
Ruiz,Daniela,31003903,W,2015,Aceptado,Activo,N,Bernal
Palacios,Jordi,31008104,W,2019,Aceptado,Activo,S,Bernal
Gomez,Rosa,31008316,W,2015,Aceptado,Activo,S,Bernal
Sainz,Eduardo,31011120,W,2019,Aceptado,Activo,S,Bernal
Sanchez,Maria Soledad,31023541,W,2015,Aceptado,Activo,N,Bernal
Cordon,Manuela,31024399,W,2019,Aceptado,Activo,S,Bernal
Pascual,Martin,31024962,W,2019,Aceptado,Activo,S,Bernal
Jimenez,Roberto,31024985,W,2015,Aceptado,Activo,S,Bernal
Ochoa,Samuel,31025183,W,2019,Aceptado,Activo,S,Bernal
Herce,Teresa,31025225,W,2019,Aceptado,Activo,S,Bernal
Calvo,Marco,31025358,W,2015,Aceptado,Activo,S,Bernal
Gonzalez,Pedro,31027107,W,2015,Aceptado,Activo,N,Bernal
Rubio,Carla,31027270,W,2019,Aceptado,Activo,S,Bernal
Ochoa,Roberto,31027363,W,2019,Aceptado,Activo,S,Bernal
Moreno,Vanesa,31030928,W,2019,Aceptado,Activo,S,Bernal
Gonzalez,Pilar,31030941,W,2019,Aceptado,Activo,S,Bernal
Garrido,Jose Carlos,31032927,W,2019,Aceptado,Activo,S,Bernal
Blanco,Ana,31033009,W,2015,Aceptado,Activo,S,Bernal
Santamaria,Juana,31033898,W,2015,Aceptado,Activo,N,Bernal
Ortiz,Beatriz,31042022,W,2019,Aceptado,Activo,S,Bernal
Garcia,Jesus,31042047,W,2019,Aceptado,Activo,S,Bernal
Marin,Teresa,31042112,W,2015,Aceptado,Pasivo,S,Bernal
Sainz,Amparo,31042160,W,2015,Aceptado,Pasivo,S,Bernal
Marin,Jesus,31042360,W,2019,Aceptado,Activo,S,Bernal
Benito,Concepcion,31042510,W,2019,Pendiente,Activo,S,Bernal
Perez,Juan Carlos,31046617,W,2019,Aceptado,Activo,S,Bernal
Romero,Sara,31049732,W,2015,Aceptado,Activo,S,Bernal
Gomez,Asuncion,31055625,W,2019,Pendiente,Activo,S,Bernal
Moreno,Jesus,31055742,W,2019,Aceptado,Activo,S,Bernal
Medrano,Victoria,31055986,W,2015,Aceptado,Activo,N,Bernal
Gonzalez,Angela,31061796,W,2015,Aceptado,Activo,N,Bernal
Ortega,Marc,31061860,W,2019,Aceptado,Activo,S,Bernal
Leon,Rodrigo,31074936,W,2015,Aceptado,Activo,N,Bernal
Merino,Jonathan,31074983,W,2019,Pendiente,Activo,S,Bernal
Rodriguez,Domingo,31075049,W,2015,Aceptado,Activo,N,Bernal
Gomez,Sonia,31075089,W,2019,Aceptado,Activo,S,Bernal
Saez,Mohammed,31077858,W,2019,Aceptado,Activo,S,Bernal
Gomez,Rodrigo,31082539,W,2015,Aceptado,Pasivo,N,Bernal
Garrido,Joaquin,31090758,W,2019,Aceptado,Activo,N,Bernal
Ruiz,Victoria,31090806,W,2019,Aceptado,Activo,S,Bernal
Diaz,Cristina,31092082,W,2019,Aceptado,Activo,S,Bernal
Medrano,Maria Teresa,31092394,W,2015,Aceptado,Pasivo,N,Bernal
Dominguez,Ricardo,31092473,W,2019,Aceptado,Activo,S,Bernal
Perez,Nuria,31092598,W,2019,Aceptado,Activo,S,Bernal
Miguel,Jose Angel,31092767,W,2019,Aceptado,Activo,S,Bernal
Diez,Rosario,31100302,W,2015,Aceptado,Pasivo,S,Bernal
Marin,Ivan,31101088,W,2019,Aceptado,Activo,S,Bernal
Muñoz,Ismael,31125957,W,2019,Aceptado,Activo,S,Bernal
Sanchez,Luisa,31152061,W,2019,Aceptado,Activo,S,Bernal
Dominguez,Adriana,31154105,W,2019,Aceptado,Activo,S,Bernal
Rubio,Teresa,31154125,W,2015,Aceptado,Pasivo,S,Bernal
Gomez,Felix,31193959,W,2019,Aceptado,Activo,S,Bernal
Ortega,Jorge,31208514,W,2015,Aceptado,Activo,N,Bernal
Gabarri,Angela,31210190,W,2019,Aceptado,Activo,S,Bernal
Leon,Victor,31210553,W,2019,Aceptado,Activo,S,Bernal
Marin,Elena,31210566,W,2015,Aceptado,Activo,S,Bernal
Perez,Jose Angel,31210593,W,2019,Aceptado,Pasivo,S,Bernal
Alvarez,Daniela,31210606,W,2015,Aceptado,Activo,S,Bernal
Saez,Mariano,31212348,W,2019,Pendiente,Activo,S,Bernal
Gutierrez,Rafael,31215521,W,2015,Aceptado,Activo,S,Bernal
Sainz,Maria Josefa,31225016,W,2019,Aceptado,Activo,S,Bernal
Alonso,Diego,31226004,W,2019,Aceptado,Activo,S,Bernal
Miguel,Laura,31226015,W,2015,Aceptado,Pasivo,S,Bernal
Sainz,Eduardo,31226050,W,2015,Aceptado,Pasivo,S,Bernal
Ezquerro,Luis Miguel,31226052,W,2015,Aceptado,Pasivo,S,Bernal
Fernandez,Yolanda,31226072,W,2019,Aceptado,Activo,S,Bernal
Gomez,Maria Josefa,31226087,W,2019,Aceptado,Activo,S,Bernal
Ramirez,Alejandra,31226139,W,2015,Aceptado,Activo,S,Bernal
Martin,Angela,31226497,W,2019,Aceptado,Activo,S,Bernal
Marin,Alejandra,31226499,W,2019,Aceptado,Activo,S,Bernal
Pascual,Ramon,31226558,W,2019,Aceptado,Activo,S,Bernal
Rodriguez,Sandra,31226577,W,2019,Aceptado,Activo,S,Bernal
Marin,Consuelo,31227997,W,2019,Aceptado,Activo,S,Bernal
Merino,Felix,31242212,W,2019,Pendiente,Activo,S,Bernal
Gil,Jesus,31247997,W,2019,Pendiente,Activo,S,Bernal
Peña,Albert,31248143,W,2015,Aceptado,Pasivo,S,Bernal
Diaz,Patricia,31248197,W,2019,Aceptado,Activo,S,Bernal
Ezquerro,Emilio,31248218,W,2015,Aceptado,Activo,N,Bernal
Alvarez,Antonia,31248297,W,2019,Aceptado,Activo,S,Bernal
Castillo,Luisa,31248370,W,2019,Aceptado,Activo,S,Bernal
Cordon,Guillermo,31248379,W,2019,Aceptado,Activo,S,Bernal
Merino,Ana Isabel,31249417,W,2015,Aceptado,Pasivo,N,Bernal
Rubio,Hector,31277059,W,2015,Aceptado,Pasivo,N,Bernal
Peña,Manuel,31278119,W,2019,Aceptado,Activo,S,Bernal
Diaz,Mohamed,31278130,W,2019,Aceptado,Activo,S,Bernal
Cordon,Marcos,31278248,W,2019,Aceptado,Activo,S,Bernal
Leon,Cristina,31279666,W,2019,Aceptado,Activo,S,Bernal
Fernandez,Encarnacion,31281528,W,2015,Aceptado,Pasivo,S,Bernal
Ortega,Mario,31286483,W,2019,Aceptado,Activo,S,Bernal
Gabarri,Teresa,31286831,W,2019,Aceptado,Activo,S,Bernal
Gil,Antonia,31300550,W,2015,Aceptado,Activo,N,Bernal
Herce,Alfonso,31309532,W,2019,Aceptado,Activo,S,Bernal
Sanchez,Paula,31309537,W,2019,Aceptado,Activo,S,Bernal
Medrano,Josefa,31309563,W,2015,Aceptado,Activo,S,Bernal
Ezquerro,Gabriel,31309776,W,2019,Aceptado,Activo,S,Bernal
Romero,Alberto,31309792,W,2019,Aceptado,Activo,S,Bernal
Sanchez,Eduardo,31309877,W,2019,Aceptado,Activo,S,Bernal
Ezquerro,Joaquin,31310100,W,2019,Aceptado,Activo,S,Bernal
Rodriguez,Carlos,31310734,W,2019,Aceptado,Activo,S,Bernal
Martinez,Pilar,31310753,W,2019,Aceptado,Activo,S,Bernal
Hernandez,Mohammed,31310759,W,2019,Aceptado,Activo,S,Bernal
Merino,Albert,31310775,W,2015,Aceptado,Activo,N,Bernal
Rubio,Maria Cristina,31310778,W,2019,Aceptado,Activo,S,Bernal
Martin,Diana,31310889,W,2019,Aceptado,Activo,S,Bernal
Lopez,Jose Miguel,31310946,W,2015,Aceptado,Pasivo,S,Bernal
Garrido,Monica,31311108,W,2015,Aceptado,Activo,S,Bernal
Dominguez,Gonzalo,31315942,W,2019,Aceptado,Activo,S,Bernal
Medrano,Maria Jesus,31318162,W,2019,Pendiente,Activo,S,Bernal
Benito,Maria Josefa,31340718,W,2015,Aceptado,Activo,N,Bernal
Cordon,Joaquin,31343283,W,2015,Aceptado,Pasivo,N,Bernal
Gomez,Maria Antonia,31343337,W,2015,Aceptado,Activo,S,Bernal
Castillo,Christian,31343347,W,2015,Aceptado,Pasivo,S,Bernal
Castillo,Isabel,31343356,W,2019,Aceptado,Activo,S,Bernal
Leon,Marta,31353741,W,2015,Aceptado,Pasivo,S,Bernal
Ezquerro,Rosa,31353960,W,2015,Aceptado,Pasivo,N,Bernal
Diez,Agustin,31354000,W,2019,Aceptado,Activo,S,Bernal
Martin,Alba,31354748,W,2019,Aceptado,Activo,S,Bernal
Fernandez,Angeles,31354773,W,2019,Aceptado,Activo,S,Bernal
Ochoa,Raquel,31354889,W,2019,Aceptado,Activo,S,Bernal
Perez,Salvador,31355124,W,2015,Aceptado,Activo,N,Bernal
Romero,Ivan,31355197,W,2019,Aceptado,Activo,S,Bernal
Gil,Lucia,31355378,W,2015,Aceptado,Activo,N,Bernal
Marin,Blanca,31355434,W,2015,Aceptado,Pasivo,S,Bernal
Ramirez,Inmaculada,31355488,W,2019,Aceptado,Activo,S,Bernal
Gil,Maria Dolores,31355516,W,2019,Aceptado,Activo,S,Bernal
Ortiz,Nerea,31356340,W,2019,Aceptado,Activo,S,Bernal
Sainz,Lorena,31356494,W,2019,Aceptado,Activo,S,Bernal
Gutierrez,Encarnacion,31367975,W,2019,Aceptado,Activo,S,Bernal
Rodriguez,Vicente,31368850,W,2015,Aceptado,Activo,N,Bernal
Marin,Maria,31379899,W,2019,Aceptado,Activo,S,Bernal
Calvo,Rosa,31379916,W,2019,Aceptado,Activo,S,Bernal
Herce,Encarnacion,31379938,W,2015,Aceptado,Pasivo,S,Bernal
Calvo,Raul,31379952,W,2019,Aceptado,Activo,S,Bernal
Garcia,Domingo,31380059,W,2019,Aceptado,Activo,S,Bernal
Martin,Isabel,31380366,W,2019,Aceptado,Activo,S,Bernal
Diaz,Maria Rosario,31380559,W,2019,Aceptado,Activo,S,Bernal
Gabarri,Miguel,31380803,W,2015,Aceptado,Pasivo,S,Bernal
Alonso,Miriam,31380949,W,2015,Aceptado,Activo,S,Bernal
Santamaria,Sebastian,31380993,W,2019,Aceptado,Activo,S,Bernal
Saenz,Cristina,31390176,W,2015,Aceptado,Pasivo,S,Bernal
Peña,Gregorio,31390554,W,2019,Aceptado,Activo,S,Bernal
Blanco,Joaquin,31390686,W,2019,Aceptado,Activo,S,Bernal
Jimenez,Hector,31391105,W,2019,Aceptado,Activo,S,Bernal
Ruiz,Miriam,31391223,W,2015,Aceptado,Activo,S,Bernal
Garcia,Manuela,31391286,W,2019,Aceptado,Activo,S,Bernal
Leon,Jordi,31405000,W,2015,Aceptado,Pasivo,S,Bernal
Saenz,David,31405022,W,2019,Aceptado,Activo,S,Bernal
Alonso,Maria,31405208,W,2019,Aceptado,Activo,S,Bernal
Alvarez,Sebastian,31405244,W,2019,Pendiente,Activo,S,Bernal
Alvarez,Ruben,31405320,W,2019,Aceptado,Activo,S,Bernal
Lopez,Lucia,31405333,W,2019,Pendiente,Activo,S,Bernal
Ruiz,Encarnacion,31408168,W,2019,Aceptado,Activo,S,Bernal
Ochoa,Jesus,31435348,W,2019,Aceptado,Activo,S,Bernal
Calvo,Jordi,31435701,W,2019,Aceptado,Activo,S,Bernal
Palacios,Vanesa,31436470,W,2019,Aceptado,Activo,S,Bernal
Ramirez,Sandra,31449387,W,2019,Pendiente,Activo,S,Bernal
Martinez,Hector,31453845,W,2019,Aceptado,Activo,S,Bernal
Gutierrez,Rosa,31453911,W,2019,Aceptado,Activo,S,Bernal
Gabarri,Francisco Jose,31453984,W,2019,Aceptado,Activo,S,Bernal
Saenz,Martin,31454235,W,2019,Aceptado,Activo,S,Bernal
Diaz,Cesar,31454247,W,2015,Aceptado,Pasivo,S,Bernal
Calvo,Salvador,31454301,W,2015,Aceptado,Activo,S,Bernal
Santamaria,Alejandro,31454313,W,2015,Aceptado,Pasivo,S,Bernal
Ochoa,Luisa,31454344,W,2019,Aceptado,Activo,S,Bernal
Gutierrez,Juan Jose,31454358,W,2019,Pendiente,Activo,S,Bernal
Muñoz,Luis,31454470,W,2015,Aceptado,Activo,S,Bernal
Hernandez,Xavier,31455325,W,2019,Pendiente,Activo,S,Bernal
Rodriguez,Elisa,31460655,W,2019,Aceptado,Activo,S,Bernal
Ibañez,Carmen,31460657,W,2019,Aceptado,Activo,S,Bernal
Muñoz,Sandra,31460705,W,2019,Aceptado,Activo,S,Bernal
Muñoz,Lorena,31460722,W,2015,Aceptado,Activo,N,Bernal
Garcia,Oscar,31460796,W,2019,Aceptado,Activo,S,Bernal
Gonzalez,Veronica,31460803,W,2019,Aceptado,Activo,S,Bernal
Ruiz,Adrian,31462420,W,2015,Aceptado,Pasivo,S,Bernal
Merino,Nicolas,31474189,W,2019,Aceptado,Activo,S,Bernal
Marin,Maria Rosa,31474510,W,2019,Aceptado,Activo,S,Bernal
Dominguez,Tomas,31474517,W,2019,Aceptado,Activo,S,Bernal
Palacios,Jesus,31499197,W,2019,Aceptado,Activo,S,Bernal
Martinez,Paula,31530699,W,2019,Aceptado,Activo,S,Bernal
Calvo,Irene,31530791,W,2019,Aceptado,Activo,S,Bernal
Palacios,Eva,31534676,W,2019,Aceptado,Activo,S,Bernal
Lopez,Gloria,31534849,W,2015,Aceptado,Activo,N,Bernal
Gutierrez,Josefina,31534864,W,2015,Aceptado,Activo,N,Bernal
Diez,Luisa,31534963,W,2019,Aceptado,Activo,S,Bernal
Castillo,Ignacio,31535041,W,2019,Aceptado,Activo,S,Bernal
Saez,Josefina,31535046,W,2019,Aceptado,Activo,S,Bernal
Muñoz,Xavier,31535107,W,2015,Aceptado,Activo,S,Bernal
Ortega,Luis Miguel,31535125,W,2019,Aceptado,Activo,S,Bernal
Peña,Juan Jose,31535184,W,2019,Aceptado,Activo,S,Bernal
Gutierrez,Alba,31535856,W,2019,Aceptado,Activo,S,Bernal
Herce,Alexander,31541662,W,2019,Aceptado,Activo,S,Bernal
Ruiz,Angel,31544933,W,2015,Aceptado,Activo,N,Bernal
Diez,Maria Soledad,31559885,W,2015,Aceptado,Activo,N,Bernal
Ramirez,Begoña,31573112,W,2019,Aceptado,Activo,S,Bernal
Sanz,Jose,31573173,W,2015,Aceptado,Activo,N,Bernal
Romero,Eduardo,31580518,W,2019,Aceptado,Activo,S,Bernal
Gil,Julia,31580600,W,2015,Aceptado,Activo,S,Bernal
Diez,Carlos,31581217,W,2015,Aceptado,Activo,N,Bernal
Peña,Clara,31581258,W,2015,Aceptado,Pasivo,S,Bernal
Muñoz,Cesar,31581307,W,2019,Aceptado,Activo,S,Bernal
Sainz,Ana Isabel,31581323,W,2019,Aceptado,Activo,S,Bernal
Sanchez,Eva,31581469,W,2019,Pendiente,Activo,S,Bernal
Moreno,David,31588927,W,2019,Aceptado,Activo,S,Bernal
Ortiz,Carlos,31594160,W,2015,Aceptado,Activo,N,Bernal
Dominguez,Lourdes,31607801,W,2015,Aceptado,Activo,S,Bernal
Marin,Irene,31607905,W,2019,Aceptado,Activo,S,Bernal
Medrano,Francisco Javier,31608102,W,2015,Aceptado,Pasivo,N,Bernal
Garrido,Angel,31608511,W,2019,Aceptado,Activo,S,Bernal
Ortiz,Juan,31608796,W,2015,Aceptado,Pasivo,S,Bernal
Jimenez,Lucia,31608798,W,2015,Aceptado,Pasivo,S,Bernal
Alvarez,Lourdes,31608907,W,2015,Aceptado,Activo,S,Bernal
Ochoa,Celia,31609577,W,2019,Aceptado,Activo,S,Bernal
Benito,Margarita,31611130,W,2019,Aceptado,Activo,S,Bernal
Martin,Olga,31611344,W,2015,Aceptado,Pasivo,S,Bernal
Benito,Dolores,31611406,W,2015,Aceptado,Activo,N,Bernal
Alonso,Eva,31617207,W,2019,Aceptado,Activo,S,Bernal
Merino,Jose Angel,31617370,W,2019,Aceptado,Activo,S,Bernal
Peña,Jaime,31618167,W,2019,Aceptado,Activo,S,Bernal
Alonso,Julian,31644061,W,2019,Aceptado,Activo,S,Bernal
Rubio,Nuria,31682980,W,2019,Aceptado,Activo,S,Bernal
Ramirez,Elisa,31690228,W,2015,Aceptado,Activo,S,Bernal
Ezquerro,Sofia,31696726,W,2015,Aceptado,Activo,N,Bernal
Benito,Mar,31705853,W,2019,Aceptado,Pasivo,S,Bernal
Ruiz,Eric,31709554,W,2019,Aceptado,Activo,S,Bernal
Espinosa,Ana,31709557,W,2015,Aceptado,Pasivo,S,Bernal
Sanz,Juana,31709601,W,2015,Aceptado,Pasivo,S,Bernal
Fernandez,Ainhoa,31709649,W,2019,Aceptado,Pasivo,S,Bernal
Lopez,Sergio,31709774,W,2019,Aceptado,Activo,S,Bernal
Marin,Monica,31710029,W,2019,Aceptado,Activo,S,Bernal
Cordon,Mar,31710077,W,2015,Aceptado,Activo,N,Bernal
Gonzalez,Carmen,31712640,W,2015,Aceptado,Activo,S,Bernal
Rubio,Dolores,31719030,W,2019,Aceptado,Activo,S,Bernal
Torres,Concepcion,31721489,W,2015,Aceptado,Pasivo,S,Bernal
Alonso,Iker,31721523,W,2015,Aceptado,Activo,S,Bernal
Sainz,Andrea,31721601,W,2015,Aceptado,Activo,N,Bernal
Saez,Jose Antonio,31721787,W,2019,Pendiente,Activo,S,Bernal
Martinez,Oscar,31721882,W,2019,Aceptado,Activo,S,Bernal
Garcia,Vicente,31722025,W,2019,Aceptado,Activo,S,Bernal
Moreno,Eva,31722060,W,2019,Aceptado,Activo,S,Bernal
Rodriguez,Rosa Maria,31722490,W,2019,Aceptado,Activo,S,Bernal
Rubio,Ramon,31723247,W,2019,Aceptado,Activo,S,Bernal
Peña,Juan,31723353,W,2015,Aceptado,Activo,N,Bernal
Marin,Victor,31723429,W,2019,Aceptado,Activo,S,Bernal
Pascual,Lourdes,31723445,W,2015,Aceptado,Activo,S,Bernal
Ochoa,Aitor,31723494,W,2019,Aceptado,Activo,S,Bernal
Ramirez,Marta,31723507,W,2015,Aceptado,Activo,S,Bernal
Herce,Ana Maria,31726143,W,2019,Aceptado,Activo,S,Bernal
Santamaria,Yolanda,31726148,W,2015,Aceptado,Pasivo,S,Bernal
Gabarri,Iker,31726434,W,2019,Pendiente,Activo,S,Bernal
Benito,Virginia,31728316,W,2015,Aceptado,Pasivo,S,Bernal
Saez,Francisca,31730968,W,2019,Aceptado,Activo,N,Bernal
Romero,Oscar,31731239,W,2015,Aceptado,Activo,N,Bernal
Gutierrez,Ricardo,31768768,W,2019,Aceptado,Activo,S,Bernal
Marin,Rosa,31792547,W,2015,Aceptado,Pasivo,S,Bernal
Gil,Luis,31793999,W,2015,Aceptado,Pasivo,S,Bernal
Saenz,Victoria,31812351,W,2015,Aceptado,Activo,S,Bernal
Garrido,Marina,31813692,W,2019,Aceptado,Activo,S,Bernal
Blanco,Natalia,31815475,W,2019,Aceptado,Activo,S,Bernal
Garrido,Catalina,31815625,W,2015,Aceptado,Pasivo,S,Bernal
Muñoz,Nicolas,31816309,W,2019,Aceptado,Activo,S,Bernal
Calvo,Mariano,31820316,W,2019,Pendiente,Activo,S,Bernal
Gil,Carmen,31820404,W,2019,Aceptado,Activo,S,Bernal
Garcia,Laura,31820448,W,2019,Aceptado,Activo,S,Bernal
Saez,Aaron,31833089,W,2019,Aceptado,Activo,S,Bernal
Gil,Marcos,31851881,W,2015,Aceptado,Pasivo,N,Bernal
Martin,Adriana,31853214,W,2015,Aceptado,Pasivo,S,Bernal
Martin,Olga,31854827,W,2015,Aceptado,Pasivo,S,Bernal
Fernandez,Adriana,31854898,W,2019,Aceptado,Activo,S,Bernal
Benito,Aaron,31855539,W,2019,Aceptado,Activo,S,Bernal
Blanco,Inmaculada,31855917,W,2019,Aceptado,Activo,S,Bernal
Herce,Jesus,31861528,W,2015,Aceptado,Activo,N,Bernal
Diez,Martina,31861555,W,2019,Aceptado,Activo,S,Bernal
Peña,Alicia,31871675,W,2019,Pendiente,Activo,S,Bernal
Martinez,Albert,31871722,W,2019,Aceptado,Activo,S,Bernal
Dominguez,Rodrigo,31871763,W,2019,Aceptado,Activo,S,Bernal
Muñoz,Luisa,31882666,W,2015,Aceptado,Activo,N,Bernal
Fernandez,Alvaro,31883016,W,2019,Aceptado,Activo,S,Bernal
Ochoa,Jesus,31883443,W,2015,Aceptado,Pasivo,N,Bernal
Lopez,Paula,31883544,W,2015,Aceptado,Activo,N,Bernal
Hernandez,Maria Mar,31883548,W,2019,Aceptado,Activo,S,Bernal
Perez,Jose Maria,31883552,W,2015,Aceptado,Pasivo,S,Bernal
Leon,Alfonso,31883665,W,2015,Aceptado,Activo,N,Bernal
Ortega,Miriam,31883675,W,2015,Aceptado,Pasivo,S,Bernal
Marin,Claudia,31883720,W,2019,Aceptado,Activo,S,Bernal
Castillo,Nicolas,31883728,W,2019,Aceptado,Activo,N,Bernal
Espinosa,Juan Luis,31886854,W,2019,Aceptado,Activo,S,Bernal
Jimenez,Irene,31886888,W,2019,Pendiente,Activo,S,Bernal
Castillo,Marcos,31887802,W,2019,Aceptado,Activo,S,Bernal
Gomez,Jorge,31887997,W,2019,Aceptado,Activo,S,Bernal
Gutierrez,Lidia,31889944,W,2019,Aceptado,Activo,S,Bernal
Ruiz,Ricardo,31892089,W,2019,Aceptado,Activo,S,Bernal
Castillo,Julian,31901979,W,2019,Aceptado,Pasivo,S,Bernal
Jimenez,Francisco,31903009,W,2015,Aceptado,Activo,N,Bernal
Rodriguez,Maria,31911792,W,2019,Aceptado,Activo,S,Bernal
Hernandez,Eric,31912062,W,2019,Aceptado,Activo,S,Bernal
Lopez,Lourdes,31912114,W,2015,Aceptado,Pasivo,S,Bernal
Leon,Julia,31912126,W,2019,Aceptado,Activo,S,Bernal
Gil,Cristina,31912205,W,2019,Aceptado,Activo,S,Bernal
Sanchez,Nicolas,31912302,W,2015,Aceptado,Activo,S,Bernal
Hernandez,Eva Maria,31927025,W,2019,Aceptado,Activo,N,Bernal
Gil,Francisca,31927157,W,2019,Aceptado,Activo,S,Bernal
Sainz,Daniela,31930870,W,2019,Aceptado,Activo,S,Bernal
Palacios,Salvador,31931222,W,2015,Aceptado,Activo,S,Bernal
Marin,Fatima,31931230,W,2015,Aceptado,Pasivo,S,Bernal
Saez,Xavier,31931753,W,2019,Aceptado,Activo,S,Bernal
Rodriguez,Adrian,31931802,W,2019,Aceptado,Activo,S,Bernal
Dominguez,Iker,31947632,W,2019,Aceptado,Activo,S,Bernal
Gonzalez,Oscar,31947763,W,2015,Aceptado,Activo,S,Bernal
Martinez,Aitor,31947781,W,2019,Aceptado,Activo,S,Bernal
Ochoa,Amparo,31947896,W,2015,Aceptado,Activo,N,Bernal
Muñoz,Raul,31952513,W,2015,Aceptado,Pasivo,S,Bernal
Gomez,Julia,31969438,W,2019,Aceptado,Activo,S,Bernal
Garcia,Patricia,31972320,W,2019,Aceptado,Activo,S,Bernal
Moreno,Veronica,31972414,W,2015,Aceptado,Activo,N,Bernal
Castillo,Yolanda,31996686,W,2019,Aceptado,Activo,S,Bernal
Moreno,Hugo,31996799,W,2019,Aceptado,Activo,S,Bernal
Palacios,Marina,32000717,W,2019,Aceptado,Activo,S,Bernal
Medrano,Lourdes,32000763,W,2019,Aceptado,Activo,S,Bernal
Gil,Fatima,32000764,W,2019,Aceptado,Activo,S,Bernal
Calvo,Emilio,32000862,W,2015,Aceptado,Pasivo,S,Bernal
Hernandez,Ana,32000903,W,2019,Aceptado,Activo,S,Bernal
Jimenez,Fatima,32000911,W,2019,Aceptado,Activo,S,Bernal
Palacios,Josep,32000937,W,2015,Aceptado,Activo,N,Bernal
Lopez,Alicia,32001465,W,2015,Aceptado,Activo,S,Bernal
Alvarez,Encarnacion,32001544,W,2015,Aceptado,Activo,N,Bernal
Saenz,Alvaro,32001564,W,2019,Aceptado,Activo,S,Bernal
Espinosa,Alex,32002232,W,2019,Aceptado,Activo,S,Bernal
Alvarez,Montserrat,32002254,W,2019,Aceptado,Activo,S,Bernal
Muñoz,Ivan,32002293,W,2019,Aceptado,Activo,S,Bernal
Hernandez,Montserrat,32022920,W,2019,Pendiente,Activo,S,Bernal
Diez,Olga,32023041,W,2019,Aceptado,Activo,S,Bernal
Herce,Mohamed,32023074,W,2015,Aceptado,Pasivo,S,Bernal
Espinosa,Diego,32025224,W,2019,Aceptado,Activo,S,Bernal
Gil,Concepcion,32026734,W,2019,Aceptado,Activo,S,Bernal
Gil,Cristina,32035413,W,2019,Aceptado,Activo,S,Bernal
Palacios,Esther,32040190,W,2015,Aceptado,Pasivo,S,Bernal
Gonzalez,Cristina,32040259,W,2019,Aceptado,Activo,S,Bernal
Fernandez,Vicente,32040409,W,2015,Aceptado,Activo,S,Bernal
Palacios,Juan Antonio,32040444,W,2019,Aceptado,Activo,S,Bernal
Rodriguez,Adriana,32040487,W,2015,Aceptado,Activo,N,Bernal
Marin,Vanesa,32040848,W,2019,Aceptado,Activo,S,Bernal
Peña,Antonia,32041077,W,2019,Aceptado,Activo,S,Bernal
Alonso,Julian,32041148,W,2019,Aceptado,Activo,S,Bernal
Dominguez,Elisa,32041970,W,2019,Aceptado,Activo,S,Bernal
Ibañez,Maria Rosario,32059750,W,2019,Aceptado,Activo,S,Bernal
Hernandez,Inmaculada,32061766,W,2019,Aceptado,Activo,S,Bernal
Gutierrez,Alberto,32063380,W,2019,Aceptado,Activo,S,Bernal
Lopez,Dolores,32067607,W,2019,Aceptado,Activo,S,Bernal
Lopez,Angel,32067709,W,2019,Aceptado,Activo,S,Bernal
Alvarez,Josep,32067715,W,2019,Aceptado,Activo,S,Bernal
Blanco,Victor Manuel,32067722,W,2019,Aceptado,Activo,S,Bernal
Peña,Jose Francisco,32067734,W,2019,Aceptado,Activo,S,Bernal
Sanz,Cesar,32068075,W,2019,Aceptado,Activo,S,Bernal
Dominguez,Oscar,32069592,W,2019,Aceptado,Activo,S,Bernal
Peña,Teresa,32069701,W,2019,Aceptado,Activo,S,Bernal
Hernandez,Belen,32072221,W,2019,Aceptado,Activo,S,Bernal
Saez,Juana,32072229,W,2019,Aceptado,Activo,S,Bernal
Dominguez,Virginia,32099915,W,2019,Aceptado,Activo,S,Bernal
Ortega,Olga,32100005,W,2019,Aceptado,Activo,S,Bernal
Dominguez,Rosario,32100420,W,2015,Aceptado,Activo,S,Bernal
Diez,Mario,32116395,W,2019,Aceptado,Activo,S,Bernal
Sanchez,Gabriel,32116411,W,2015,Aceptado,Activo,N,Bernal
Gil,Ana Maria,32116459,W,2019,Aceptado,Activo,S,Bernal
Saenz,Julia,32116474,W,2019,Aceptado,Activo,S,Bernal
Blanco,Marina,32116510,W,2019,Aceptado,Activo,S,Bernal
Sanchez,Ricardo,32116594,W,2019,Aceptado,Activo,S,Bernal
Diaz,Blanca,32116708,W,2019,Aceptado,Activo,S,Bernal
Alvarez,Diego,32116783,W,2019,Aceptado,Activo,S,Bernal
Sanchez,Hugo,32117083,W,2019,Aceptado,Activo,S,Bernal
Gil,Alberto,32126543,W,2019,Aceptado,Activo,S,Bernal
Ochoa,Eugenia,32126912,W,2015,Aceptado,Activo,S,Bernal
Muñoz,Salvador,32136091,W,2019,Aceptado,Activo,S,Bernal
Ezquerro,Angeles,32146422,W,2019,Aceptado,Activo,S,Bernal
Blanco,Marta,32146467,W,2019,Aceptado,Activo,S,Bernal
Ochoa,Gonzalo,32146866,W,2019,Aceptado,Activo,S,Bernal
Diaz,Luis,32158974,W,2019,Aceptado,Activo,S,Bernal
Lopez,Angel,32168834,W,2019,Aceptado,Activo,S,Bernal
Marin,Marco,32173893,W,2015,Aceptado,Activo,N,Bernal
Rubio,Eugenia,32173957,W,2015,Aceptado,Pasivo,S,Bernal
